timestamp,bikes,temp_c,is_day,condition_text,condition_code,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,bikes_minus_15mins,bikes_minus_20mins,bikes_minus_30mins,bikes_minus_45mins,bikes_minus_60mins,bikes_minus_90mins,bikes_minus_120mins,bikes_plus_15mins,bikes_plus_20mins,bikes_plus_30mins,bikes_plus_45mins,bikes_plus_60mins,bikes_plus_90mins,bikes_plus_120mins,bikes_closest_past_time,day_of_week,hour_of_day
2022-08-07 16:58:00,15,25.5,1.0,Sunny,1000.0,8.3,13.3,76.0,ENE,1016.0,29.99,0.0,0.0,39.0,13.0,25.7,78.2,25.5,78.0,25.7,78.2,10.4,50.8,0.0,0.0,0.0,0.0,10.0,6.0,18.8,30.2,7.0,15,15,14,14,14,13,14,15,15,15,15,15,15,15,15.0,6,16
2022-08-07 17:03:00,15,25.5,1.0,Sunny,1000.0,8.3,13.3,76.0,ENE,1016.0,29.99,0.0,0.0,39.0,13.0,25.7,78.2,25.5,78.0,25.7,78.2,10.4,50.8,0.0,0.0,0.0,0.0,10.0,6.0,18.8,30.2,7.0,15,15,14,14,14,14,14,15,15,15,15,15,15,15,15.0,6,17
2022-08-07 17:08:00,15,25.5,1.0,Sunny,1000.0,8.3,13.3,76.0,ENE,1016.0,29.99,0.0,0.0,39.0,13.0,25.7,78.2,25.5,78.0,25.7,78.2,10.4,50.8,0.0,0.0,0.0,0.0,10.0,6.0,18.8,30.2,7.0,15,15,15,14,14,14,14,15,15,15,15,15,15,15,15.0,6,17
2022-08-07 17:12:00,15,25.5,1.0,Sunny,1000.0,8.3,13.3,76.0,ENE,1016.0,29.99,0.0,0.0,39.0,13.0,25.7,78.2,25.5,78.0,25.7,78.2,10.4,50.8,0.0,0.0,0.0,0.0,10.0,6.0,18.8,30.2,7.0,15,15,15,14,14,14,14,15,15,15,15,15,15,14,15.0,6,17
2022-08-07 17:18:00,15,25.5,1.0,Sunny,1000.0,8.3,13.3,76.0,ENE,1016.0,29.99,0.0,0.0,39.0,13.0,25.7,78.2,25.5,78.0,25.7,78.2,10.4,50.8,0.0,0.0,0.0,0.0,10.0,6.0,18.8,30.2,7.0,15,15,15,14,14,14,13,15,15,15,15,15,15,14,15.0,6,17
2022-08-07 17:23:00,15,25.5,1.0,Sunny,1000.0,8.3,13.3,76.0,ENE,1016.0,29.99,0.0,0.0,39.0,13.0,25.7,78.2,25.5,78.0,25.7,78.2,10.4,50.8,0.0,0.0,0.0,0.0,10.0,6.0,18.8,30.2,7.0,15,15,15,15,14,14,13,15,15,15,15,15,15,14,15.0,6,17
2022-08-07 17:28:00,15,25.5,1.0,Sunny,1000.0,8.3,13.3,76.0,ENE,1016.0,29.99,0.0,0.0,39.0,13.0,25.7,78.2,25.5,78.0,25.7,78.2,10.4,50.8,0.0,0.0,0.0,0.0,10.0,6.0,18.8,30.2,7.0,15,15,15,15,14,14,13,15,15,15,15,15,15,14,15.0,6,17
2022-08-07 17:33:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,14,14,14,15,15,15,15,15,15,14,15.0,6,17
2022-08-07 17:38:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,14,14,15,15,15,15,15,15,14,15.0,6,17
2022-08-07 17:43:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,14,14,15,15,15,15,15,14,14,15.0,6,17
2022-08-07 17:48:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,14,14,15,15,15,15,15,14,14,15.0,6,17
2022-08-07 17:53:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,14,14,15,15,15,15,15,14,14,15.0,6,17
2022-08-07 17:58:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,14,14,15,15,15,15,15,14,14,15.0,6,17
2022-08-07 18:03:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,14,14,15,15,15,15,15,14,14,15.0,6,18
2022-08-07 18:08:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,15,14,15,15,15,15,15,14,14,15.0,6,18
2022-08-07 18:13:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,15,14,15,15,15,15,14,14,14,15.0,6,18
2022-08-07 18:18:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,15,14,15,15,15,15,14,14,14,15.0,6,18
2022-08-07 18:23:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,15,14,15,15,15,15,14,14,14,15.0,6,18
2022-08-07 18:28:00,15,24.0,1.0,Sunny,1000.0,7.6,12.2,72.0,ENE,1016.0,29.99,0.0,0.0,41.0,13.0,24.9,76.7,24.0,75.2,24.9,76.7,10.1,50.2,0.0,0.0,0.0,0.0,10.0,6.0,18.6,29.9,6.0,15,15,15,15,15,15,14,15,15,15,14,14,14,14,15.0,6,18
2022-08-07 18:33:00,15,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,14,15,15,15,14,14,14,14,15.0,6,18
2022-08-07 18:38:00,15,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,15,15,15,14,14,14,15,15.0,6,18
2022-08-07 18:43:00,15,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,15,15,14,14,14,14,15,15.0,6,18
2022-08-07 18:48:00,15,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,15,15,14,14,14,14,15,15.0,6,18
2022-08-07 18:53:00,15,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,15,14,14,14,14,14,15,15.0,6,18
2022-08-07 18:58:00,15,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,14,14,14,14,14,14,15,15.0,6,18
2022-08-07 19:03:00,15,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,14,14,14,14,14,14,15,15.0,6,19
2022-08-07 19:08:00,15,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,14,14,14,14,14,15,16,15.0,6,19
2022-08-07 19:13:00,14,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,14,14,14,14,14,15,16,15.0,6,19
2022-08-07 19:18:00,14,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,14,14,14,14,14,15,16,14.0,6,19
2022-08-07 19:23:00,14,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,15,15,15,15,15,15,15,14,14,14,14,14,15,16,14.0,6,19
2022-08-07 19:28:00,14,21.4,1.0,Sunny,1000.0,5.3,8.5,71.0,ENE,1016.0,30.01,0.0,0.0,49.0,13.0,21.4,70.5,21.4,70.5,24.3,75.7,9.9,49.8,0.0,0.0,0.0,0.0,10.0,6.0,14.8,23.8,6.0,14,15,15,15,15,15,15,14,14,14,14,14,15,16,14.0,6,19
2022-08-07 19:33:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,15,15,15,15,15,14,14,14,14,14,15,19,14.0,6,19
2022-08-07 19:38:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,15,15,15,15,15,14,14,14,14,15,16,19,14.0,6,19
2022-08-07 19:43:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,15,15,15,15,14,14,14,14,15,16,19,14.0,6,19
2022-08-07 19:48:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,15,15,15,15,14,14,14,14,15,16,19,14.0,6,19
2022-08-07 19:53:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,15,15,15,15,14,14,14,15,15,16,19,14.0,6,19
2022-08-07 19:58:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,14,15,15,15,14,14,14,15,15,16,18,14.0,6,19
2022-08-07 20:03:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,14,15,15,15,14,14,14,15,15,19,18,14.0,6,20
2022-08-07 20:08:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,14,15,15,15,14,14,15,15,16,19,18,14.0,6,20
2022-08-07 20:13:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,14,14,15,15,14,14,15,15,16,19,18,14.0,6,20
2022-08-07 20:18:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,14,14,15,15,14,15,15,15,16,19,18,14.0,6,20
2022-08-07 20:23:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,14,14,15,15,15,15,15,16,16,19,18,14.0,6,20
2022-08-07 20:28:00,14,20.8,1.0,Sunny,1000.0,3.0,4.8,71.0,ENE,1017.0,30.03,0.0,0.0,57.0,14.0,20.8,69.4,20.8,69.4,20.8,69.4,12.1,53.7,0.0,0.0,0.0,0.0,10.0,6.0,11.0,17.8,6.0,14,14,14,14,14,15,15,15,15,15,16,16,18,18,14.0,6,20
2022-08-07 20:33:00,14,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,14,14,14,14,14,15,15,15,15,15,16,19,18,18,14.0,6,20
2022-08-07 20:38:00,15,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,14,14,14,14,14,15,15,15,15,16,16,19,18,18,14.0,6,20
2022-08-07 20:43:00,15,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,14,14,14,14,14,14,15,15,15,16,16,19,18,18,15.0,6,20
2022-08-07 20:48:00,15,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,14,14,14,14,14,14,15,15,16,16,19,19,18,18,15.0,6,20
2022-08-07 20:53:00,15,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,15,14,14,14,14,14,15,16,16,16,19,19,18,18,15.0,6,20
2022-08-07 21:03:00,15,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,15,15,14,14,14,14,15,16,16,19,19,18,18,18,15.0,6,21
2022-08-07 21:08:00,16,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,15,15,15,14,14,14,15,16,16,19,19,18,18,18,15.0,6,21
2022-08-07 21:13:00,16,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,15,15,15,14,14,14,14,16,19,19,18,18,18,18,16.0,6,21
2022-08-07 21:18:00,16,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,15,15,15,14,14,14,14,19,19,19,18,18,18,18,16.0,6,21
2022-08-07 21:23:00,16,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,16,15,15,15,14,14,14,19,19,19,18,18,18,18,16.0,6,21
2022-08-07 21:28:00,16,19.2,0.0,Clear,1000.0,3.7,6.0,70.0,ENE,1017.0,30.04,0.0,0.0,64.0,14.0,19.2,66.5,19.2,66.5,19.2,66.5,12.0,53.6,0.0,0.0,0.0,0.0,10.0,6.0,9.3,14.9,1.0,16,16,15,15,14,14,14,19,19,18,18,18,18,18,16.0,6,21
2022-08-07 21:33:00,19,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,16,16,15,15,14,14,14,19,19,18,18,18,18,19,16.0,6,21
2022-08-07 21:38:00,19,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,16,16,16,15,15,14,14,19,18,18,18,18,18,19,19.0,6,21
2022-08-07 21:48:00,19,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,19,16,16,15,15,14,14,18,18,18,18,18,18,19,19.0,6,21
2022-08-07 21:53:00,19,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,19,19,16,16,15,14,14,18,18,18,18,18,18,19,19.0,6,21
2022-08-07 21:58:00,18,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,19,19,16,16,15,14,14,18,18,18,18,18,18,19,19.0,6,21
2022-08-07 22:03:00,18,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,19,19,19,16,15,14,14,18,18,18,18,18,19,19,18.0,6,22
2022-08-07 22:08:00,18,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,19,19,19,16,16,15,14,18,18,18,18,18,19,19,18.0,6,22
2022-08-07 22:13:00,18,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,18,19,19,16,16,15,14,18,18,18,18,18,19,18,18.0,6,22
2022-08-07 22:18:00,18,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,18,18,19,19,16,15,14,18,18,18,18,18,19,18,18.0,6,22
2022-08-07 22:23:00,18,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,18,18,19,19,16,15,14,18,18,18,18,18,19,18,18.0,6,22
2022-08-07 22:28:00,18,18.6,0.0,Clear,1000.0,4.0,6.5,88.0,E,1017.0,30.04,0.0,0.0,64.0,17.0,18.6,65.4,18.6,65.4,18.6,65.4,11.7,53.1,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.5,1.0,18,18,18,19,16,15,14,18,18,18,18,18,19,18,18.0,6,22
2022-08-07 22:33:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,19,19,15,14,18,18,18,18,19,19,18,18.0,6,22
2022-08-07 22:38:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,19,19,16,15,18,18,18,18,19,19,18,18.0,6,22
2022-08-07 22:43:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,19,16,15,18,18,18,18,19,18,18,18.0,6,22
2022-08-07 22:48:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,19,16,15,18,18,18,19,19,18,18,18.0,6,22
2022-08-07 22:53:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,19,16,15,18,18,18,19,19,18,18,18.0,6,22
2022-08-07 22:58:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,18,16,15,18,18,18,19,19,18,18,18.0,6,22
2022-08-07 23:03:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,18,19,15,18,18,19,19,19,18,18,18.0,6,23
2022-08-07 23:13:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,18,19,16,18,19,19,19,18,18,18,18.0,6,23
2022-08-07 23:18:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,18,19,16,19,19,19,19,18,18,18,18.0,6,23
2022-08-07 23:23:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,18,19,16,19,19,19,19,18,18,19,18.0,6,23
2022-08-07 23:28:00,18,18.0,0.0,Clear,1000.0,4.3,7.0,106.0,ESE,1017.0,30.04,0.0,0.0,65.0,20.0,18.0,64.5,18.0,64.5,18.0,64.5,11.3,52.3,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,1.0,18,18,18,18,18,18,16,19,19,19,18,18,18,19,18.0,6,23
