lr-Adam,step,train_loss,tm1,tm2,epoch,val_loss,vm1,vm2
,1179,6.067717552185059,1.3170967102050781,2.0496878623962402,73,,,
0.001,1180,,,,,,,
,1180,8.883756637573242,1.4435818195343018,2.4962334632873535,73,,,
0.001,1181,,,,,,,
,1181,8.520383834838867,1.4394179582595825,2.473574161529541,73,,,
0.001,1182,,,,,,,
,1182,10.447534561157227,1.6029635667800903,2.4694619178771973,73,,,
0.001,1183,,,,,,,
,1183,4.071463584899902,1.0305969715118408,1.7248772382736206,73,,,
,1183,,,,73,7.423224925994873,1.5008301734924316,2.3334462642669678
0.001,1184,,,,,,,
,1184,15.959056854248047,1.8383910655975342,2.885234832763672,74,,,
0.001,1185,,,,,,,
,1185,5.9706878662109375,1.3670512437820435,2.023559808731079,74,,,
0.001,1186,,,,,,,
,1186,7.734734535217285,1.3315662145614624,2.134979248046875,74,,,
0.001,1187,,,,,,,
,1187,8.580488204956055,1.4518977403640747,2.017887592315674,74,,,
0.001,1188,,,,,,,
,1188,6.435083389282227,1.4470620155334473,2.2145655155181885,74,,,
0.001,1189,,,,,,,
,1189,8.942253112792969,1.376428246498108,2.0540833473205566,74,,,
0.001,1190,,,,,,,
,1190,6.150221824645996,1.1894655227661133,1.958500862121582,74,,,
0.001,1191,,,,,,,
,1191,4.681614875793457,1.1698212623596191,1.811608076095581,74,,,
0.001,1192,,,,,,,
,1192,11.53129768371582,1.535369634628296,2.5894970893859863,74,,,
0.001,1193,,,,,,,
,1193,10.527645111083984,1.8455214500427246,2.739539861679077,74,,,
0.001,1194,,,,,,,
,1194,12.885887145996094,1.7977466583251953,3.203080892562866,74,,,
0.001,1195,,,,,,,
,1195,6.792299747467041,1.5891685485839844,2.3236701488494873,74,,,
0.001,1196,,,,,,,
,1196,10.337770462036133,1.6719367504119873,2.27203106880188,74,,,
0.001,1197,,,,,,,
,1197,13.00992488861084,1.6452131271362305,2.657119035720825,74,,,
0.001,1198,,,,,,,
,1198,9.078971862792969,1.522839069366455,2.7429232597351074,74,,,
0.001,1199,,,,,,,
,1199,11.21287727355957,1.9358386993408203,2.968459367752075,74,,,
,1199,,,,74,7.436400890350342,1.5031723976135254,2.34425687789917
0.001,1200,,,,,,,
,1200,4.908255100250244,1.3283143043518066,1.815018653869629,75,,,
0.001,1201,,,,,,,
,1201,3.529930353164673,1.0782577991485596,1.5020802021026611,75,,,
0.001,1202,,,,,,,
,1202,7.584109783172607,1.247939944267273,2.2770485877990723,75,,,
0.001,1203,,,,,,,
,1203,14.315214157104492,1.9639058113098145,3.240603446960449,75,,,
0.001,1204,,,,,,,
,1204,16.046367645263672,2.1176552772521973,3.097045421600342,75,,,
0.001,1205,,,,,,,
,1205,6.651403903961182,1.272747278213501,1.7376611232757568,75,,,
0.001,1206,,,,,,,
,1206,9.20416259765625,1.4665613174438477,2.4304723739624023,75,,,
0.001,1207,,,,,,,
,1207,7.200958251953125,1.4024598598480225,2.1023306846618652,75,,,
0.001,1208,,,,,,,
,1208,12.42402458190918,1.7389256954193115,2.8049042224884033,75,,,
0.001,1209,,,,,,,
,1209,9.062409400939941,1.4769985675811768,2.191401720046997,75,,,
0.001,1210,,,,,,,
,1210,7.447509288787842,1.4238367080688477,2.2852611541748047,75,,,
0.001,1211,,,,,,,
,1211,7.144865036010742,1.3884259462356567,2.2942960262298584,75,,,
0.001,1212,,,,,,,
,1212,11.041815757751465,1.6046011447906494,2.7042300701141357,75,,,
0.001,1213,,,,,,,
,1213,12.480960845947266,1.7252087593078613,2.8189005851745605,75,,,
0.001,1214,,,,,,,
,1214,7.254464626312256,1.5045844316482544,2.2905972003936768,75,,,
0.001,1215,,,,,,,
,1215,16.832326889038086,2.0753157138824463,3.1504018306732178,75,,,
,1215,,,,75,7.477252006530762,1.5173108577728271,2.3473596572875977
0.001,1216,,,,,,,
,1216,10.244709968566895,1.6561915874481201,2.4684901237487793,76,,,
0.001,1217,,,,,,,
,1217,6.547713279724121,1.341705560684204,2.03804612159729,76,,,
0.001,1218,,,,,,,
,1218,7.70074462890625,1.426647424697876,2.36315655708313,76,,,
0.001,1219,,,,,,,
,1219,3.5918452739715576,1.1738033294677734,1.7058812379837036,76,,,
0.001,1220,,,,,,,
,1220,7.570320129394531,1.4672222137451172,2.467268466949463,76,,,
0.001,1221,,,,,,,
,1221,7.092121124267578,1.3560047149658203,1.9774214029312134,76,,,
0.001,1222,,,,,,,
,1222,14.2300443649292,1.9456329345703125,2.9534220695495605,76,,,
0.001,1223,,,,,,,
,1223,11.692005157470703,1.6143739223480225,2.618086099624634,76,,,
0.001,1224,,,,,,,
,1224,8.875652313232422,1.5644056797027588,2.469390392303467,76,,,
0.001,1225,,,,,,,
,1225,12.249564170837402,1.6287899017333984,2.725278377532959,76,,,
0.001,1226,,,,,,,
,1226,5.802112579345703,1.3426241874694824,1.94758939743042,76,,,
0.001,1227,,,,,,,
,1227,14.33578872680664,1.947892427444458,3.016031265258789,76,,,
0.001,1228,,,,,,,
,1228,15.191944122314453,1.7865797281265259,2.623037338256836,76,,,
0.001,1229,,,,,,,
,1229,5.940096855163574,1.2668845653533936,2.0915074348449707,76,,,
0.001,1230,,,,,,,
,1230,5.435771942138672,1.3366971015930176,2.046217679977417,76,,,
0.001,1231,,,,,,,
,1231,16.429956436157227,1.7063337564468384,3.1176295280456543,76,,,
,1231,,,,76,7.442210674285889,1.4892044067382812,2.334153413772583
0.001,1232,,,,,,,
,1232,8.812600135803223,1.5370893478393555,2.350356340408325,77,,,
0.001,1233,,,,,,,
,1233,9.60249137878418,1.546315312385559,2.4978859424591064,77,,,
0.001,1234,,,,,,,
,1234,4.714485168457031,1.2160320281982422,1.7561143636703491,77,,,
0.001,1235,,,,,,,
,1235,14.377265930175781,1.864477276802063,3.297957181930542,77,,,
0.001,1236,,,,,,,
,1236,10.009429931640625,1.543188214302063,2.43719482421875,77,,,
0.001,1237,,,,,,,
,1237,13.722565650939941,1.8318995237350464,2.8175268173217773,77,,,
0.001,1238,,,,,,,
,1238,9.960783004760742,1.550087332725525,2.4433531761169434,77,,,
0.001,1239,,,,,,,
,1239,6.351380825042725,1.2672030925750732,2.153430938720703,77,,,
0.001,1240,,,,,,,
,1240,6.123680591583252,1.2488820552825928,1.7658206224441528,77,,,
0.001,1241,,,,,,,
,1241,5.734892845153809,1.2754220962524414,1.9405423402786255,77,,,
0.001,1242,,,,,,,
,1242,11.452951431274414,1.71443510055542,2.509219169616699,77,,,
0.001,1243,,,,,,,
,1243,11.644246101379395,1.8404638767242432,3.0688796043395996,77,,,
0.001,1244,,,,,,,
,1244,9.730829238891602,1.5510447025299072,2.370230197906494,77,,,
0.001,1245,,,,,,,
,1245,8.13915729522705,1.3372491598129272,2.23547625541687,77,,,
0.001,1246,,,,,,,
,1246,9.946638107299805,1.7200442552566528,2.396514892578125,77,,,
0.001,1247,,,,,,,
,1247,3.7625999450683594,1.025224208831787,1.7427434921264648,77,,,
,1247,,,,77,7.474061012268066,1.5233213901519775,2.3478875160217285
0.001,1248,,,,,,,
,1248,8.978547096252441,1.6244127750396729,2.423952579498291,78,,,
0.001,1249,,,,,,,
,1249,5.228796005249023,1.3346686363220215,1.9177639484405518,78,,,
0.001,1250,,,,,,,
,1250,8.193439483642578,1.3824623823165894,2.511272668838501,78,,,
0.001,1251,,,,,,,
,1251,11.197225570678711,1.5431450605392456,2.2870798110961914,78,,,
0.001,1252,,,,,,,
,1252,7.074265003204346,1.4705901145935059,2.394498348236084,78,,,
0.001,1253,,,,,,,
,1253,7.419930458068848,1.5371735095977783,2.377737283706665,78,,,
0.001,1254,,,,,,,
,1254,10.317215919494629,1.5789737701416016,2.4806032180786133,78,,,
0.001,1255,,,,,,,
,1255,11.18684196472168,1.6403398513793945,2.379251003265381,78,,,
0.001,1256,,,,,,,
,1256,11.88537311553955,1.8027513027191162,2.7862205505371094,78,,,
0.001,1257,,,,,,,
,1257,5.917356014251709,1.3894742727279663,2.007098436355591,78,,,
0.001,1258,,,,,,,
,1258,7.000372886657715,1.27266526222229,2.4201669692993164,78,,,
0.001,1259,,,,,,,
,1259,9.01132583618164,1.4939243793487549,2.2877347469329834,78,,,
0.001,1260,,,,,,,
,1260,7.817237377166748,1.4452641010284424,2.102658987045288,78,,,
0.001,1261,,,,,,,
,1261,10.889317512512207,1.598745584487915,2.627466917037964,78,,,
0.001,1262,,,,,,,
,1262,18.385108947753906,2.0702428817749023,3.1101436614990234,78,,,
0.001,1263,,,,,,,
,1263,3.4284284114837646,1.0569761991500854,1.614622950553894,78,,,
,1263,,,,78,7.356690406799316,1.5026026964187622,2.3066530227661133
0.001,1264,,,,,,,
,1264,4.503961563110352,1.2548424005508423,1.7677221298217773,79,,,
0.001,1265,,,,,,,
,1265,12.163528442382812,1.8648344278335571,2.890373706817627,79,,,
0.001,1266,,,,,,,
,1266,12.319331169128418,1.686010718345642,2.6029350757598877,79,,,
0.001,1267,,,,,,,
,1267,15.031269073486328,2.0229852199554443,2.946852684020996,79,,,
0.001,1268,,,,,,,
,1268,6.715714454650879,1.4284062385559082,2.164628028869629,79,,,
0.001,1269,,,,,,,
,1269,11.323267936706543,1.5579946041107178,2.6208600997924805,79,,,
0.001,1270,,,,,,,
,1270,8.809276580810547,1.457791805267334,2.430797576904297,79,,,
0.001,1271,,,,,,,
,1271,11.563855171203613,1.538435459136963,2.3042144775390625,79,,,
0.001,1272,,,,,,,
,1272,7.121103286743164,1.4025704860687256,2.047089099884033,79,,,
0.001,1273,,,,,,,
,1273,7.079675674438477,1.441878080368042,2.1029672622680664,79,,,
0.001,1274,,,,,,,
,1274,9.19768238067627,1.5889827013015747,2.673811912536621,79,,,
0.001,1275,,,,,,,
,1275,4.6233062744140625,1.1621840000152588,1.7993661165237427,79,,,
0.001,1276,,,,,,,
,1276,12.84511947631836,1.75669527053833,2.9067187309265137,79,,,
0.001,1277,,,,,,,
,1277,8.465171813964844,1.5452263355255127,2.623643398284912,79,,,
0.001,1278,,,,,,,
,1278,5.341995716094971,1.2959389686584473,1.9297298192977905,79,,,
0.001,1279,,,,,,,
,1279,14.148195266723633,1.553201675415039,2.405160903930664,79,,,
,1279,,,,79,7.393045902252197,1.508262038230896,2.317594289779663
0.001,1280,,,,,,,
,1280,7.724388599395752,1.5556983947753906,2.5438525676727295,80,,,
0.001,1281,,,,,,,
,1281,6.355844020843506,1.3354673385620117,2.039707899093628,80,,,
0.001,1282,,,,,,,
,1282,14.715938568115234,1.7750539779663086,2.834580421447754,80,,,
0.001,1283,,,,,,,
,1283,10.317944526672363,1.6717727184295654,2.686558723449707,80,,,
0.001,1284,,,,,,,
,1284,14.558618545532227,1.9002742767333984,3.0464658737182617,80,,,
0.001,1285,,,,,,,
,1285,6.714935302734375,1.3804130554199219,2.0019381046295166,80,,,
0.001,1286,,,,,,,
,1286,12.092325210571289,1.7017556428909302,2.7971882820129395,80,,,
0.001,1287,,,,,,,
,1287,7.259054183959961,1.4746536016464233,2.248215675354004,80,,,
0.001,1288,,,,,,,
,1288,9.009528160095215,1.48778235912323,2.149366855621338,80,,,
0.001,1289,,,,,,,
,1289,11.335866928100586,1.5650007724761963,2.289020538330078,80,,,
0.001,1290,,,,,,,
,1290,7.969878196716309,1.5127999782562256,2.3454527854919434,80,,,
0.001,1291,,,,,,,
,1291,8.639314651489258,1.3963708877563477,2.220648765563965,80,,,
0.001,1292,,,,,,,
,1292,8.051336288452148,1.4002641439437866,2.178311586380005,80,,,
0.001,1293,,,,,,,
,1293,6.344517230987549,1.3865480422973633,2.142975091934204,80,,,
0.001,1294,,,,,,,
,1294,8.87969970703125,1.3877912759780884,2.274440288543701,80,,,
0.001,1295,,,,,,,
,1295,3.3445699214935303,1.119219422340393,1.7035038471221924,80,,,
,1295,,,,80,7.36674165725708,1.4888139963150024,2.3036203384399414
0.001,1296,,,,,,,
,1296,10.34660816192627,1.466789960861206,2.4066574573516846,81,,,
0.001,1297,,,,,,,
,1297,11.136682510375977,1.6405476331710815,2.523634910583496,81,,,
0.001,1298,,,,,,,
,1298,8.761285781860352,1.494483470916748,2.2198004722595215,81,,,
0.001,1299,,,,,,,
,1299,15.726673126220703,1.9228681325912476,2.9611711502075195,81,,,
0.001,1300,,,,,,,
,1300,6.721919059753418,1.3174352645874023,1.791945457458496,81,,,
0.001,1301,,,,,,,
,1301,9.574520111083984,1.6808353662490845,2.510776996612549,81,,,
0.001,1302,,,,,,,
,1302,7.525303840637207,1.463998794555664,2.195985794067383,81,,,
0.001,1303,,,,,,,
,1303,5.9644775390625,1.1996886730194092,2.0434885025024414,81,,,
0.001,1304,,,,,,,
,1304,6.135473251342773,1.1798560619354248,2.043668031692505,81,,,
0.001,1305,,,,,,,
,1305,10.195245742797852,1.6616178750991821,2.8302135467529297,81,,,
0.001,1306,,,,,,,
,1306,5.736699104309082,1.281555414199829,2.068726062774658,81,,,
0.001,1307,,,,,,,
,1307,13.1580810546875,1.9080216884613037,3.04374623298645,81,,,
0.001,1308,,,,,,,
,1308,13.317174911499023,1.7728328704833984,2.7896063327789307,81,,,
0.001,1309,,,,,,,
,1309,6.171059608459473,1.3393666744232178,2.1147258281707764,81,,,
0.001,1310,,,,,,,
,1310,9.753172874450684,1.734303593635559,2.4998819828033447,81,,,
0.001,1311,,,,,,,
,1311,3.4163429737091064,1.1738672256469727,1.6646102666854858,81,,,
,1311,,,,81,7.3912577629089355,1.506037950515747,2.3244307041168213
0.001,1312,,,,,,,
,1312,9.223286628723145,1.3917665481567383,2.191171169281006,82,,,
0.001,1313,,,,,,,
,1313,4.726938724517822,1.163733720779419,1.9055678844451904,82,,,
0.001,1314,,,,,,,
,1314,12.627525329589844,1.695676326751709,2.4332947731018066,82,,,
0.001,1315,,,,,,,
,1315,9.794313430786133,1.609700322151184,2.391937255859375,82,,,
0.001,1316,,,,,,,
,1316,5.064765453338623,1.2049596309661865,1.6899585723876953,82,,,
0.001,1317,,,,,,,
,1317,10.272651672363281,1.492154598236084,2.535261631011963,82,,,
0.001,1318,,,,,,,
,1318,5.506937026977539,1.4437872171401978,1.9928746223449707,82,,,
0.001,1319,,,,,,,
,1319,9.818028450012207,1.6756999492645264,2.583871841430664,82,,,
0.001,1320,,,,,,,
,1320,5.494732856750488,1.257983922958374,1.9513497352600098,82,,,
0.001,1321,,,,,,,
,1321,10.353365898132324,1.6793675422668457,2.7237749099731445,82,,,
0.001,1322,,,,,,,
,1322,8.232624053955078,1.4026798009872437,2.3939318656921387,82,,,
0.001,1323,,,,,,,
,1323,11.46014404296875,1.5733296871185303,2.5435950756073,82,,,
0.001,1324,,,,,,,
,1324,14.644441604614258,1.8865822553634644,3.223738431930542,82,,,
0.001,1325,,,,,,,
,1325,10.953001976013184,1.7985563278198242,2.5897114276885986,82,,,
0.001,1326,,,,,,,
,1326,8.531753540039062,1.5141106843948364,2.298271417617798,82,,,
0.001,1327,,,,,,,
,1327,12.921553611755371,1.8055042028427124,3.0619614124298096,82,,,
,1327,,,,82,7.227958679199219,1.4884744882583618,2.2754602432250977
0.001,1328,,,,,,,
,1328,9.804811477661133,1.6699907779693604,2.3819563388824463,83,,,
0.001,1329,,,,,,,
,1329,7.888243675231934,1.3857827186584473,2.072786808013916,83,,,
0.001,1330,,,,,,,
,1330,5.8632707595825195,1.3582202196121216,1.9460372924804688,83,,,
0.001,1331,,,,,,,
,1331,12.473934173583984,1.742170810699463,2.779463768005371,83,,,
0.001,1332,,,,,,,
,1332,14.400125503540039,1.8929941654205322,2.9663028717041016,83,,,
0.001,1333,,,,,,,
,1333,14.012935638427734,1.7927825450897217,2.6483545303344727,83,,,
0.001,1334,,,,,,,
,1334,11.453483581542969,1.4679198265075684,2.3297975063323975,83,,,
0.001,1335,,,,,,,
,1335,11.616246223449707,1.6930203437805176,2.8744421005249023,83,,,
0.001,1336,,,,,,,
,1336,5.232095718383789,1.1965148448944092,1.7953464984893799,83,,,
0.001,1337,,,,,,,
,1337,6.064180374145508,1.3057082891464233,2.2564117908477783,83,,,
0.001,1338,,,,,,,
,1338,6.423464775085449,1.616469144821167,2.3691916465759277,83,,,
0.001,1339,,,,,,,
,1339,7.167216777801514,1.4505000114440918,2.286802053451538,83,,,
0.001,1340,,,,,,,
,1340,8.58962631225586,1.5122121572494507,2.197514533996582,83,,,
0.001,1341,,,,,,,
,1341,8.117791175842285,1.589306116104126,2.6546554565429688,83,,,
0.001,1342,,,,,,,
,1342,10.804428100585938,1.4180874824523926,2.4524178504943848,83,,,
0.001,1343,,,,,,,
,1343,2.9009110927581787,1.2266144752502441,1.3531951904296875,83,,,
,1343,,,,83,7.322778701782227,1.5225588083267212,2.3108503818511963
0.001,1344,,,,,,,
,1344,6.747557163238525,1.4763526916503906,2.1876871585845947,84,,,
0.001,1345,,,,,,,
,1345,4.833202838897705,1.2843208312988281,1.868067741394043,84,,,
0.001,1346,,,,,,,
,1346,14.510560989379883,1.6654819250106812,2.7203831672668457,84,,,
0.001,1347,,,,,,,
,1347,14.740663528442383,1.9737917184829712,3.443817615509033,84,,,
0.001,1348,,,,,,,
,1348,8.777694702148438,1.4391274452209473,2.332674980163574,84,,,
0.001,1349,,,,,,,
,1349,6.651906490325928,1.3936084508895874,2.1738100051879883,84,,,
0.001,1350,,,,,,,
,1350,9.867496490478516,1.3860423564910889,2.628063201904297,84,,,
0.001,1351,,,,,,,
,1351,6.141357421875,1.410131573677063,2.1786251068115234,84,,,
0.001,1352,,,,,,,
,1352,12.695195198059082,1.6121158599853516,2.4175968170166016,84,,,
0.001,1353,,,,,,,
,1353,11.24998664855957,1.6389973163604736,2.3343100547790527,84,,,
0.001,1354,,,,,,,
,1354,10.252408027648926,1.669602870941162,2.345593214035034,84,,,
0.001,1355,,,,,,,
,1355,11.465034484863281,1.6486059427261353,2.5269389152526855,84,,,
0.001,1356,,,,,,,
,1356,4.852971076965332,1.3397786617279053,1.8736647367477417,84,,,
0.001,1357,,,,,,,
,1357,6.772446155548096,1.4089823961257935,2.2915802001953125,84,,,
0.001,1358,,,,,,,
,1358,10.131244659423828,1.624894618988037,2.476304054260254,84,,,
0.001,1359,,,,,,,
,1359,3.1204915046691895,1.211729645729065,1.6263347864151,84,,,
,1359,,,,84,7.307326793670654,1.5199552774429321,2.3017361164093018
0.001,1360,,,,,,,
,1360,13.05544662475586,1.9104337692260742,3.157545566558838,85,,,
0.001,1361,,,,,,,
,1361,11.336156845092773,1.7423124313354492,2.759171962738037,85,,,
0.001,1362,,,,,,,
,1362,6.793599605560303,1.3984198570251465,2.2021360397338867,85,,,
0.001,1363,,,,,,,
,1363,7.224969863891602,1.482833981513977,2.308385133743286,85,,,
0.001,1364,,,,,,,
,1364,9.875164985656738,1.5742172002792358,2.3766958713531494,85,,,
0.001,1365,,,,,,,
,1365,14.977767944335938,1.8563992977142334,2.88523530960083,85,,,
0.001,1366,,,,,,,
,1366,7.9462690353393555,1.452377200126648,2.4260711669921875,85,,,
0.001,1367,,,,,,,
,1367,7.114573001861572,1.4107940196990967,2.1902966499328613,85,,,
0.001,1368,,,,,,,
,1368,12.833707809448242,1.6620674133300781,2.7791075706481934,85,,,
0.001,1369,,,,,,,
,1369,6.579901695251465,1.4768874645233154,2.139948606491089,85,,,
0.001,1370,,,,,,,
,1370,7.106555938720703,1.278175711631775,2.3526597023010254,85,,,
0.001,1371,,,,,,,
,1371,5.701932430267334,1.3731310367584229,1.930920124053955,85,,,
0.001,1372,,,,,,,
,1372,9.26766300201416,1.4505747556686401,2.0377964973449707,85,,,
0.001,1373,,,,,,,
,1373,4.493348598480225,1.1727180480957031,1.8026007413864136,85,,,
0.001,1374,,,,,,,
,1374,8.14659309387207,1.3215484619140625,2.0467734336853027,85,,,
0.001,1375,,,,,,,
,1375,25.226076126098633,2.262653112411499,3.2696075439453125,85,,,
,1375,,,,85,7.286661148071289,1.5249557495117188,2.297081232070923
0.001,1376,,,,,,,
,1376,8.557840347290039,1.377750277519226,2.3237552642822266,86,,,
0.001,1377,,,,,,,
,1377,7.6482648849487305,1.3877856731414795,1.9363222122192383,86,,,
0.001,1378,,,,,,,
,1378,7.831595420837402,1.4444468021392822,2.4570860862731934,86,,,
0.001,1379,,,,,,,
,1379,11.699708938598633,1.5410746335983276,2.6166231632232666,86,,,
0.001,1380,,,,,,,
,1380,6.913947582244873,1.5424222946166992,2.1759462356567383,86,,,
0.001,1381,,,,,,,
,1381,16.786327362060547,1.9315812587738037,3.169804573059082,86,,,
0.001,1382,,,,,,,
,1382,6.378504753112793,1.2274225950241089,1.9367822408676147,86,,,
0.001,1383,,,,,,,
,1383,9.259513854980469,1.5616765022277832,2.547813653945923,86,,,
0.001,1384,,,,,,,
,1384,7.035109519958496,1.5235567092895508,2.3244409561157227,86,,,
0.001,1385,,,,,,,
,1385,6.828483581542969,1.266037940979004,1.9192583560943604,86,,,
0.001,1386,,,,,,,
,1386,12.600339889526367,1.7302064895629883,2.959421157836914,86,,,
0.001,1387,,,,,,,
,1387,9.671903610229492,1.65431547164917,2.415769100189209,86,,,
0.001,1388,,,,,,,
,1388,9.314764022827148,1.4789314270019531,2.2382254600524902,86,,,
0.001,1389,,,,,,,
,1389,9.430913925170898,1.5620806217193604,2.3060922622680664,86,,,
0.001,1390,,,,,,,
,1390,5.726450443267822,1.381333351135254,2.05423641204834,86,,,
0.001,1391,,,,,,,
,1391,14.074711799621582,1.9932527542114258,3.39945387840271,86,,,
,1391,,,,86,7.351879596710205,1.5125997066497803,2.3218109607696533
0.001,1392,,,,,,,
,1392,11.049148559570312,1.7075735330581665,2.751884937286377,87,,,
0.001,1393,,,,,,,
,1393,11.836572647094727,1.6502339839935303,2.9082512855529785,87,,,
0.001,1394,,,,,,,
,1394,13.461179733276367,1.9497630596160889,2.8528671264648438,87,,,
0.001,1395,,,,,,,
,1395,3.533945083618164,1.1388071775436401,1.6562049388885498,87,,,
0.001,1396,,,,,,,
,1396,12.997411727905273,1.7049305438995361,2.995577335357666,87,,,
0.001,1397,,,,,,,
,1397,5.070213317871094,1.162835717201233,1.7540481090545654,87,,,
0.001,1398,,,,,,,
,1398,12.538164138793945,1.737182378768921,2.633354663848877,87,,,
0.001,1399,,,,,,,
,1399,7.8389787673950195,1.588494062423706,2.329245090484619,87,,,
0.001,1400,,,,,,,
,1400,4.558340072631836,1.17380952835083,1.8042443990707397,87,,,
0.001,1401,,,,,,,
,1401,6.7280473709106445,1.3146567344665527,2.1260335445404053,87,,,
0.001,1402,,,,,,,
,1402,10.417115211486816,1.5334213972091675,2.330104351043701,87,,,
0.001,1403,,,,,,,
,1403,7.459759712219238,1.412588357925415,2.185384511947632,87,,,
0.001,1404,,,,,,,
,1404,12.158050537109375,1.7395787239074707,2.9160730838775635,87,,,
0.001,1405,,,,,,,
,1405,6.527697563171387,1.366474986076355,2.124314308166504,87,,,
0.001,1406,,,,,,,
,1406,11.914114952087402,1.626404047012329,2.5150721073150635,87,,,
0.001,1407,,,,,,,
,1407,5.0981879234313965,1.2380450963974,1.738831877708435,87,,,
,1407,,,,87,7.398464679718018,1.524085283279419,2.3305203914642334
0.001,1408,,,,,,,
,1408,9.601781845092773,1.4149993658065796,2.3975188732147217,88,,,
0.001,1409,,,,,,,
,1409,10.374979019165039,1.5935301780700684,2.448425531387329,88,,,
0.001,1410,,,,,,,
,1410,4.1944193840026855,1.168857455253601,1.523932695388794,88,,,
0.001,1411,,,,,,,
,1411,16.042484283447266,2.158143997192383,3.3578641414642334,88,,,
0.001,1412,,,,,,,
,1412,6.143575668334961,1.255312204360962,2.2039594650268555,88,,,
0.001,1413,,,,,,,
,1413,14.310425758361816,1.9487364292144775,2.9583120346069336,88,,,
0.001,1414,,,,,,,
,1414,7.959312438964844,1.329872965812683,2.2789855003356934,88,,,
0.001,1415,,,,,,,
,1415,11.080945014953613,1.500937819480896,2.250049591064453,88,,,
0.001,1416,,,,,,,
,1416,5.583586692810059,1.266611099243164,1.8279037475585938,88,,,
0.001,1417,,,,,,,
,1417,9.039484024047852,1.6493486166000366,2.4976415634155273,88,,,
0.001,1418,,,,,,,
,1418,12.986597061157227,1.8095157146453857,3.0708541870117188,88,,,
0.001,1419,,,,,,,
,1419,6.207439422607422,1.3105077743530273,2.093344211578369,88,,,
0.001,1420,,,,,,,
,1420,6.855940818786621,1.4176878929138184,2.167051315307617,88,,,
0.001,1421,,,,,,,
,1421,9.738832473754883,1.6852035522460938,2.687793016433716,88,,,
0.001,1422,,,,,,,
,1422,9.185263633728027,1.4992276430130005,2.072678804397583,88,,,
0.001,1423,,,,,,,
,1423,3.248779058456421,1.1170939207077026,1.691976547241211,88,,,
,1423,,,,88,7.2886199951171875,1.4906079769134521,2.287745952606201
0.001,1424,,,,,,,
,1424,7.154847145080566,1.3931543827056885,2.09843111038208,89,,,
0.001,1425,,,,,,,
,1425,10.158000946044922,1.5462634563446045,2.548461437225342,89,,,
0.001,1426,,,,,,,
,1426,12.54785442352295,1.8016936779022217,2.6848692893981934,89,,,
0.001,1427,,,,,,,
,1427,8.650201797485352,1.479105830192566,2.398097276687622,89,,,
0.001,1428,,,,,,,
,1428,10.958036422729492,1.552616834640503,2.565077781677246,89,,,
0.001,1429,,,,,,,
,1429,10.50653076171875,1.7807236909866333,2.558180332183838,89,,,
0.001,1430,,,,,,,
,1430,5.691069602966309,1.24762761592865,1.9168950319290161,89,,,
0.001,1431,,,,,,,
,1431,4.684494972229004,1.2381458282470703,1.8900232315063477,89,,,
0.001,1432,,,,,,,
,1432,5.46453332901001,1.3171782493591309,2.0750889778137207,89,,,
0.001,1433,,,,,,,
,1433,10.06082820892334,1.5405604839324951,2.4336514472961426,89,,,
0.001,1434,,,,,,,
,1434,9.783347129821777,1.5334508419036865,2.3015389442443848,89,,,
0.001,1435,,,,,,,
,1435,18.925617218017578,2.1910202503204346,3.5788631439208984,89,,,
0.001,1436,,,,,,,
,1436,5.824613571166992,1.396103024482727,2.0147836208343506,89,,,
0.001,1437,,,,,,,
,1437,10.889814376831055,1.6132359504699707,2.5615572929382324,89,,,
0.001,1438,,,,,,,
,1438,4.654969692230225,1.1500904560089111,1.7132664918899536,89,,,
0.001,1439,,,,,,,
,1439,12.597267150878906,1.6655861139297485,2.478815793991089,89,,,
,1439,,,,89,7.4158830642700195,1.544496774673462,2.3333725929260254
0.001,1440,,,,,,,
,1440,5.857586860656738,1.4625647068023682,2.205761671066284,90,,,
0.001,1441,,,,,,,
,1441,6.809536933898926,1.4501323699951172,2.3343420028686523,90,,,
0.001,1442,,,,,,,
,1442,18.032615661621094,2.182248592376709,3.3388869762420654,90,,,
0.001,1443,,,,,,,
,1443,6.885198593139648,1.3497720956802368,2.169539451599121,90,,,
0.001,1444,,,,,,,
,1444,10.39423656463623,1.57029390335083,2.5706095695495605,90,,,
0.001,1445,,,,,,,
,1445,14.501964569091797,1.755072832107544,3.150960683822632,90,,,
0.001,1446,,,,,,,
,1446,7.935242176055908,1.4182069301605225,2.080413818359375,90,,,
0.001,1447,,,,,,,
,1447,8.322614669799805,1.533347487449646,2.4104232788085938,90,,,
0.001,1448,,,,,,,
,1448,7.831141948699951,1.4607638120651245,2.2087302207946777,90,,,
0.001,1449,,,,,,,
,1449,7.246413230895996,1.4319087266921997,2.1132171154022217,90,,,
0.001,1450,,,,,,,
,1450,12.897725105285645,1.7034306526184082,2.529759407043457,90,,,
0.001,1451,,,,,,,
,1451,6.152097225189209,1.139984130859375,1.9275580644607544,90,,,
0.001,1452,,,,,,,
,1452,6.409763336181641,1.3596296310424805,2.014939069747925,90,,,
0.001,1453,,,,,,,
,1453,8.515899658203125,1.5597931146621704,2.2415919303894043,90,,,
0.001,1454,,,,,,,
,1454,9.028395652770996,1.4484636783599854,2.2501397132873535,90,,,
0.001,1455,,,,,,,
